ClientID,GPA,FamilyIncome_k,IELTS,ProgramInterest,ScholarshipPreference,CostSensitivity,RecommendedDestination
4235,2.57,78.5,7.1,STEM,Medium,Medium,Other
4236,2.73,28.8,7.2,Technical,Medium,Medium,Singapore
4237,3.77,65.7,6.8,Business,Medium,High,Australia
4238,3.06,21.6,6.2,STEM,Medium,Medium,Other
4239,3.78,38.2,7.5,STEM,High,Medium,France
4240,3.17,30.7,6.6,STEM,Medium,High,Poland
4241,2.46,70.6,6.0,Business,Medium,High,France
4242,3.56,53.7,6.3,STEM,Medium,Medium,Other
4243,2.96,54.7,4.8,Business,Medium,High,France
4244,3.48,32.9,6.3,STEM,Medium,Low,Other
4245,3.21,49.0,7.2,Arts,Low,Medium,Australia
4246,2.58,39.7,6.8,STEM,High,High,France
4247,3.27,62.7,8.0,Business,Low,High,Australia
4248,4.08,35.2,6.2,Arts,High,High,France
4249,3.4,81.6,7.0,Business,Low,Medium,Other
4250,3.18,21.5,7.3,Arts,Medium,Medium,Other
4251,3.63,38.9,8.8,Business,Low,Medium,Other
4252,3.28,88.5,6.6,Business,High,High,Germany
4253,3.28,46.3,5.5,Business,Medium,High,France
4254,2.76,28.7,7.3,Technical,Medium,High,Japan
4255,3.29,59.4,8.4,Business,Low,High,Canada
4256,3.61,45.5,6.2,Technical,Low,Medium,South Korea
4257,2.87,38.3,7.3,STEM,High,Low,Poland
4258,3.77,33.1,7.7,Business,Medium,Medium,Other
4259,3.16,110.4,7.5,Technical,Medium,Medium,Singapore
4260,2.84,50.0,6.6,STEM,High,High,Australia
4261,3.6,16.5,5.8,Technical,High,High,Singapore
4262,3.09,84.9,6.4,STEM,Low,High,Poland
4263,3.5,67.2,7.0,Technical,Medium,High,Australia
4264,3.08,39.7,7.4,Business,High,Medium,France
4265,3.18,36.3,6.8,STEM,Medium,High,Germany
4266,3.4,68.5,6.1,Arts,Medium,Low,Other
4267,3.32,50.1,7.1,STEM,Medium,Low,Australia
4268,2.4,16.5,7.4,STEM,Medium,High,Germany
4269,2.75,90.7,6.9,STEM,Medium,Medium,Other
4270,3.57,46.3,5.7,Business,High,Medium,Poland
4271,3.15,84.9,6.3,Technical,Medium,High,Japan
4272,2.99,80.6,7.4,STEM,High,Low,Poland
4273,2.66,35.0,5.1,Business,Low,High,France
4274,2.77,75.7,4.5,STEM,High,Medium,France
4275,2.39,42.0,8.0,Arts,Low,High,Australia
4276,3.16,17.7,7.0,STEM,Medium,High,Germany
4277,2.96,46.5,7.1,STEM,Medium,Medium,Australia
4278,2.81,63.0,5.4,STEM,Medium,Low,Other
4279,3.17,45.7,7.2,Business,Medium,High,Australia
4280,3.35,48.9,6.8,Arts,Low,High,Australia
4281,4.04,77.9,4.9,Business,Medium,Medium,USA
4282,2.6,57.1,7.9,STEM,Medium,High,Australia
4283,3.66,38.1,6.7,Business,Medium,Medium,Other
4284,3.59,69.0,6.1,Arts,High,Medium,Germany
4285,2.89,59.0,6.1,STEM,Medium,Low,Other
4286,3.28,4.6,4.5,STEM,High,Medium,Germany
4287,3.02,63.6,7.1,STEM,Medium,Low,Canada
4288,3.27,62.8,6.8,Arts,Medium,Medium,Canada
4289,3.8,55.4,6.3,Business,High,Low,Germany
4290,3.44,72.8,7.8,Business,Medium,High,Germany
4291,3.4,41.6,5.1,STEM,Medium,Medium,Other
4292,3.03,61.7,5.9,STEM,Medium,Low,Other
4293,2.61,23.7,5.6,Technical,Medium,Medium,Singapore
4294,3.12,63.1,6.2,STEM,Medium,Low,Other
4295,3.68,94.1,6.6,Technical,High,High,USA
4296,2.59,35.1,6.9,Business,Low,Low,Other
4297,2.78,39.8,6.2,STEM,Medium,Medium,Other
4298,3.25,40.8,5.6,Business,High,High,Germany
4299,2.81,57.6,8.2,Technical,Low,High,Australia
4300,2.88,33.7,8.9,Business,Medium,High,Poland
4301,3.03,63.4,6.6,Arts,Medium,Low,Canada
4302,2.65,71.9,5.7,STEM,Medium,Medium,Other
4303,2.81,65.7,8.0,Business,Low,Low,Canada
4304,3.48,19.6,5.1,Arts,Low,Medium,Other
4305,2.68,74.9,6.2,Technical,Medium,Low,Singapore
4306,2.56,73.7,5.8,Business,Medium,Medium,Other
4307,2.95,71.6,5.3,Business,Medium,High,France
4308,3.49,62.5,6.2,STEM,Medium,High,France
4309,3.12,59.4,5.6,STEM,High,Low,Poland
4310,3.01,75.6,6.5,STEM,Medium,High,Poland
4311,3.22,93.5,6.5,STEM,Medium,High,France
4312,2.5,35.9,5.9,STEM,Low,High,Poland
4313,3.4,76.6,6.1,STEM,Medium,High,Poland
4314,3.35,53.3,6.3,Technical,Medium,Low,Japan
4315,3.04,52.4,7.3,Business,Low,Medium,Canada
4316,3.6,24.3,6.4,Business,Low,Medium,Other
4317,2.75,49.3,7.3,Technical,Medium,Low,Canada
4318,3.65,35.1,7.1,STEM,High,Medium,Poland
4319,3.26,45.7,7.1,Business,Medium,Low,Canada
4320,3.07,33.0,7.9,Business,Low,High,Germany
4321,3.19,46.0,5.4,STEM,High,Low,Poland
4322,3.16,46.9,6.0,Arts,Medium,High,Poland
4323,3.69,56.9,8.3,STEM,Medium,Medium,Canada
4324,2.77,22.7,6.2,STEM,Medium,Medium,Other
4325,2.89,26.1,4.5,STEM,Low,High,Poland
4326,3.61,62.2,6.3,Technical,Medium,High,Singapore
4327,2.96,39.1,6.6,Business,Medium,High,Germany
4328,3.56,76.5,4.5,Business,Medium,High,USA
4329,3.88,59.5,7.8,Business,Medium,Medium,Canada
4330,3.04,67.1,5.8,STEM,Medium,Low,Other
4331,3.47,83.2,6.8,Business,Low,Medium,Other
4332,2.74,48.8,6.3,Business,Low,Medium,Other
4333,3.5,43.5,5.2,STEM,Medium,High,Germany
4334,3.28,72.4,5.4,Business,High,High,Poland
4335,3.39,65.2,5.6,STEM,Low,Medium,Other
4336,2.94,51.3,7.6,STEM,Medium,Low,Canada
4337,2.54,82.8,6.4,Arts,Low,Low,Other
4338,3.4,50.8,6.0,Business,High,High,France
4339,2.37,55.7,5.6,Business,Medium,Medium,Other
4340,3.07,55.4,7.7,Business,High,Medium,Australia
4341,3.58,36.3,8.0,STEM,Low,Medium,Other
4342,3.28,56.6,7.7,Business,Low,Medium,Australia
4343,3.98,82.9,7.0,Arts,Medium,Medium,USA
4344,3.61,63.9,6.8,Business,High,High,Canada
4345,2.94,55.6,5.3,Technical,High,Low,South Korea
4346,3.21,51.8,6.3,Technical,Medium,High,Singapore
4347,3.18,61.6,5.8,Business,Medium,Medium,Other
4348,2.57,70.0,4.7,Arts,Medium,Low,Other
4349,2.82,67.2,7.6,Business,Medium,Medium,Canada
4350,2.98,48.4,5.8,Business,Medium,High,Poland
4351,2.39,61.5,7.7,STEM,High,High,Australia
4352,3.22,64.6,7.4,Business,Medium,Medium,Canada
4353,3.1,34.9,7.1,Technical,Medium,High,Japan
4354,2.53,58.4,7.1,Arts,Low,Medium,Canada
4355,3.36,11.8,5.9,Arts,Medium,High,Germany
4356,3.49,64.7,8.4,STEM,Medium,Low,Australia
4357,3.29,68.2,6.5,STEM,Medium,High,Australia
4358,3.07,70.0,6.8,STEM,Low,Medium,Canada
4359,3.44,47.1,5.9,STEM,High,Medium,Poland
4360,3.47,61.2,5.6,Business,Medium,Medium,Other
4361,3.32,83.5,7.0,STEM,Low,High,Germany
4362,2.87,83.3,6.7,Business,Medium,Medium,Other
4363,3.31,54.4,5.7,Business,Medium,Medium,Other
4364,3.68,57.8,5.1,STEM,Medium,High,Poland
4365,2.96,77.2,5.2,STEM,Low,Low,Other
4366,4.04,25.0,7.7,Arts,Medium,Low,Other
4367,2.99,48.5,5.9,STEM,Medium,High,Germany
4368,3.21,81.7,6.2,STEM,High,Medium,France
4369,2.93,74.5,8.0,Arts,High,Medium,Poland
4370,3.29,62.4,5.4,Technical,Low,High,South Korea
4371,2.5,24.9,5.8,Arts,Medium,High,France
4372,2.98,54.0,5.7,STEM,Medium,Low,Other
4373,2.76,43.2,8.1,STEM,Low,Medium,Canada
4374,3.25,61.6,8.5,Technical,Medium,Low,Australia
4375,3.6,38.8,7.3,Arts,High,Medium,France
4376,3.46,34.5,7.3,Business,Medium,High,Germany
4377,2.25,13.7,5.9,STEM,Medium,High,France
4378,4.02,79.4,8.4,STEM,Medium,Medium,USA
4379,3.32,47.0,6.8,STEM,High,Medium,Australia
4380,2.89,58.1,7.4,Business,Medium,High,Australia
4381,3.26,55.0,6.4,STEM,Medium,Medium,Other
4382,3.27,33.7,6.2,Technical,Medium,Low,South Korea
4383,2.93,29.8,8.2,STEM,Medium,Medium,Other
4384,3.28,34.9,7.0,Arts,Medium,High,Poland
4385,2.96,40.5,8.0,STEM,Medium,High,Australia
4386,3.04,62.3,6.8,Business,Medium,Low,Canada
4387,2.93,39.1,5.7,STEM,Low,Low,Other
4388,2.63,89.9,5.9,Arts,Low,High,France
4389,3.26,75.5,6.6,Business,Medium,Low,Other
4390,3.43,71.2,5.9,STEM,Low,High,Poland
4391,3.41,52.6,5.4,Arts,Low,High,Poland
4392,3.53,85.3,7.7,Business,Medium,High,USA
4393,3.33,50.6,6.0,Technical,Medium,High,Singapore
4394,2.99,54.4,6.6,Technical,Low,Low,Canada
4395,3.54,58.4,6.8,Technical,Medium,Medium,Australia
4396,2.66,69.0,5.9,STEM,Medium,High,Poland
4397,2.84,67.7,8.0,STEM,Medium,Low,Canada
4398,2.81,45.5,5.4,Technical,Medium,Low,Japan
4399,3.63,44.3,6.8,Business,Medium,High,Australia
4400,3.58,67.8,6.7,STEM,Medium,Medium,Canada
4401,3.39,69.3,6.4,Arts,Medium,Medium,Other
4402,3.63,47.1,5.2,STEM,High,Medium,Germany
4403,2.85,23.3,7.4,Arts,Low,Medium,Other
4404,3.34,50.9,7.2,Arts,Medium,High,Canada
4405,3.15,67.5,5.8,Arts,High,High,Poland
4406,3.54,91.1,7.2,STEM,High,Low,UK
4407,3.15,31.0,6.9,Business,Medium,Low,Other
4408,3.05,46.5,5.2,Business,Low,High,Germany
4409,3.42,47.2,5.6,Business,High,High,France
4410,3.55,82.1,7.6,STEM,High,Low,USA
4411,2.93,54.3,6.8,Business,Medium,High,Australia
4412,3.18,36.9,5.9,Business,Medium,High,Poland
4413,2.78,66.2,5.6,Business,Medium,High,Germany
4414,2.2,46.9,6.0,Arts,Medium,Medium,Other
4415,3.28,30.5,6.1,Business,Medium,High,Germany
4416,3.44,37.1,5.7,STEM,Medium,Medium,Other
4417,3.3,89.7,4.8,Business,Low,High,Germany
4418,2.42,62.7,7.6,Arts,High,Low,Australia
4419,3.06,57.2,7.5,STEM,Medium,Low,Canada
4420,2.31,50.0,5.2,Business,Low,Low,Other
4421,3.75,60.8,6.6,STEM,Low,Low,Australia
4422,2.77,60.6,5.6,STEM,High,Medium,Germany
4423,3.7,60.8,6.2,Technical,Low,High,Japan
4424,3.58,57.3,6.2,Technical,Medium,High,South Korea
4425,2.84,72.4,6.1,Business,Medium,High,Poland
4426,2.75,55.5,8.5,Arts,Medium,High,Australia
4427,3.34,35.4,6.1,Arts,Medium,Medium,Other
4428,2.86,42.8,5.7,Technical,High,Low,Japan
4429,3.24,15.4,5.7,Business,Medium,Medium,Other
4430,3.01,95.5,7.5,Business,Medium,Medium,Other
4431,2.49,72.3,4.8,Business,Low,Medium,Other
4432,2.31,38.4,5.7,STEM,Medium,High,Germany
4433,3.29,49.4,7.9,Business,Medium,Low,Canada
4434,2.98,42.3,6.7,Arts,Medium,Medium,Canada
4435,2.98,85.9,6.7,Arts,Medium,High,Poland
4436,3.48,26.6,8.6,Arts,Low,Low,Other
4437,3.67,57.3,6.7,STEM,Medium,Medium,Australia
4438,3.09,52.8,5.8,Business,Medium,Medium,Other
4439,3.06,71.5,6.2,STEM,Medium,Medium,Other
4440,3.4,52.9,5.4,STEM,Low,Medium,Other
4441,2.66,19.8,7.8,Technical,High,High,Japan
4442,3.29,50.0,7.1,Business,Medium,Low,Australia
4443,3.42,35.6,7.6,Arts,Medium,Low,Other
4444,3.47,56.6,7.7,STEM,Low,Medium,Australia
4445,2.43,83.7,6.1,Business,Medium,Medium,Other
4446,2.9,20.2,5.6,Business,Low,Low,Other
4447,2.85,39.0,6.4,STEM,High,High,Germany
4448,3.24,43.9,5.6,STEM,Medium,Low,Other
4449,3.39,47.4,6.7,STEM,Medium,Medium,Canada
4450,3.8,69.8,7.6,Business,Medium,Medium,Australia
4451,3.0,51.5,6.3,Technical,Low,Medium,Singapore
4452,3.0,63.3,6.6,Arts,Low,Medium,Canada
4453,3.66,42.5,6.4,Technical,Medium,High,Singapore
4454,3.32,59.6,7.3,Arts,Medium,Medium,Canada
4455,3.71,70.6,5.8,Arts,Low,Medium,USA
4456,3.32,40.4,4.5,Business,Medium,Medium,Other
4457,2.74,70.6,7.0,Business,Low,High,France
4458,2.67,56.0,7.5,Business,Low,Medium,Australia
4459,2.58,75.9,6.9,Arts,Medium,Medium,Other
4460,3.46,51.0,5.9,STEM,Low,Low,Other
4461,3.68,62.6,5.4,STEM,Medium,Low,Other
4462,3.94,54.2,7.0,Technical,High,Low,Canada
4463,3.54,53.1,6.6,STEM,Medium,High,Australia
4464,3.67,60.2,6.4,Technical,High,Low,Japan
4465,2.97,65.7,8.3,Arts,Medium,High,Canada
4466,2.74,30.0,5.6,STEM,Low,High,Poland
4467,3.54,83.7,8.3,Business,High,High,USA
4468,3.37,17.8,6.5,Arts,High,Low,Poland
4469,3.24,41.3,4.7,STEM,Medium,High,France
4470,3.35,53.1,6.3,Arts,Medium,High,Germany
4471,3.33,63.2,7.5,Arts,Medium,High,Canada
4472,3.71,86.5,6.1,STEM,Medium,Medium,UK
4473,3.72,17.8,5.0,STEM,High,Low,Germany
4474,3.42,44.8,6.3,STEM,High,Medium,France
4475,3.54,12.5,5.6,STEM,Low,Medium,Other
4476,3.41,55.6,7.0,STEM,Medium,High,Canada
4477,3.02,60.4,7.3,Arts,Medium,High,Australia
4478,3.5,86.8,5.4,STEM,Low,High,Germany
4479,2.64,57.4,5.8,Arts,Low,Medium,Other
4480,3.62,75.9,7.3,STEM,High,Medium,UK
4481,2.72,66.7,5.6,Business,Medium,High,Poland
4482,3.31,46.3,5.4,Business,Low,Low,Other
4483,2.86,26.8,5.3,Arts,Medium,Low,Other
4484,3.42,60.5,6.9,Business,Low,High,Canada
4485,3.19,25.2,6.8,STEM,Medium,High,France
4486,2.56,80.9,5.8,Arts,High,Medium,Germany
4487,3.37,51.8,6.5,STEM,Medium,High,Australia
4488,2.97,78.9,8.0,STEM,Medium,High,France
4489,3.55,45.4,5.5,Business,Medium,High,Germany
4490,3.2,60.4,4.5,Arts,High,Low,Germany
4491,3.36,59.2,7.0,STEM,High,Medium,Australia
4492,2.82,54.1,6.4,Business,Low,High,Germany
4493,2.96,46.3,5.8,Business,High,High,France
4494,3.02,62.8,7.2,Technical,Medium,High,Australia
4495,3.54,36.5,7.3,STEM,Low,High,France
4496,3.87,30.8,4.5,STEM,Medium,Medium,Other
4497,2.88,79.9,5.8,Business,High,Low,France
4498,3.63,69.5,8.8,STEM,Medium,High,Australia
4499,2.33,56.3,7.1,Arts,Medium,High,Canada
4500,2.72,88.3,7.2,Business,Medium,High,Germany
4501,2.82,49.6,7.7,Arts,Low,High,Australia
4502,2.66,81.5,6.5,Arts,Medium,Low,Other
4503,2.57,58.5,7.3,Technical,Medium,High,Canada
4504,3.37,34.5,7.2,Business,High,High,Poland
4505,3.11,92.0,7.0,Technical,Medium,High,Singapore
4506,3.35,74.8,6.2,STEM,Low,Medium,Other
4507,3.48,52.6,6.7,Arts,Medium,Low,Australia
4508,3.31,69.5,5.9,Business,Medium,High,Germany
4509,3.46,46.9,6.5,Arts,High,Medium,Canada
4510,3.17,71.6,5.3,Business,High,High,France
4511,2.73,7.2,5.7,Arts,Medium,Medium,Other
4512,3.62,34.6,6.2,Technical,Medium,Medium,Singapore
4513,2.96,74.6,5.6,Arts,High,Medium,Germany
4514,2.83,50.0,6.0,Arts,Low,Medium,Other
4515,3.13,59.2,6.3,STEM,Medium,Low,Other
4516,2.83,28.1,6.9,STEM,High,Medium,Germany
4517,3.03,92.0,7.4,Technical,Medium,Medium,South Korea
4518,3.34,78.8,6.0,Business,High,Medium,France
4519,3.34,51.0,7.8,Business,High,Medium,Canada
4520,2.84,46.9,7.4,STEM,Low,High,Canada
4521,3.0,75.6,7.0,STEM,Medium,High,France
4522,3.63,94.6,6.7,STEM,Medium,High,USA
4523,3.4,74.1,6.8,Business,Low,Medium,Other
4524,4.03,98.4,7.7,STEM,Medium,Medium,USA
4525,3.67,36.6,7.7,STEM,High,High,France
4526,3.66,38.6,7.8,Business,Medium,Medium,Other
4527,2.64,31.2,6.5,Business,Medium,Low,Other
4528,3.51,63.8,7.1,STEM,Medium,High,Canada
4529,3.18,58.5,7.8,Business,Medium,High,Canada
4530,2.98,52.0,5.9,Technical,Medium,Low,South Korea
4531,3.27,71.2,6.2,Business,Medium,Medium,Other
4532,3.58,79.6,6.5,Arts,Low,High,UK
4533,3.4,24.5,7.4,Technical,Low,Medium,Singapore
4534,2.85,43.1,7.4,STEM,Medium,Medium,Canada
4535,3.5,71.4,6.3,STEM,High,Medium,Poland
4536,2.94,45.6,5.0,Business,Medium,Medium,Other
4537,3.29,39.0,6.7,Business,High,Medium,Poland
4538,3.08,75.4,5.6,Business,High,Medium,France
4539,3.11,29.2,5.0,STEM,Medium,High,Poland
4540,3.51,49.0,5.2,Business,Medium,Medium,Other
4541,2.78,61.6,6.8,STEM,Low,Low,Australia
4542,3.98,43.5,7.9,Technical,Medium,High,Canada
4543,2.47,70.7,6.5,STEM,Low,Medium,Other
4544,2.96,43.6,6.7,Technical,Low,High,Australia
4545,3.35,83.2,7.7,STEM,High,High,Poland
4546,3.43,52.5,5.0,STEM,Medium,Low,Other
4547,3.16,68.4,7.0,STEM,Medium,High,Australia
4548,3.18,69.9,6.5,Technical,Medium,High,Australia
4549,3.36,42.4,7.1,STEM,Medium,Medium,Canada
4550,3.11,13.9,6.0,Business,Medium,Medium,Other
4551,3.76,62.2,5.7,Arts,Medium,Medium,Other
4552,3.54,56.4,6.6,Business,Medium,High,Canada
4553,3.55,66.1,8.1,STEM,Low,High,Canada
4554,2.81,50.5,7.4,Technical,Medium,High,Canada
4555,3.17,46.4,6.0,Arts,High,Medium,Poland
4556,3.08,95.2,5.2,Business,High,Medium,France
4557,2.8,25.6,4.8,Business,Low,Medium,Other
4558,3.34,69.7,7.8,Technical,Medium,Medium,Australia
4559,2.98,43.5,5.5,Technical,Low,High,Singapore
4560,3.46,48.3,6.2,Business,Low,Medium,Other
4561,2.77,48.7,7.8,Arts,Low,High,Canada
4562,3.89,38.9,4.9,STEM,Medium,High,Germany
4563,2.84,66.4,8.0,STEM,High,Medium,Canada
4564,3.29,82.8,6.2,STEM,High,High,Poland
4565,3.52,64.4,5.4,STEM,Medium,Medium,Other
4566,2.97,57.1,6.3,Business,Medium,High,Germany
4567,3.54,35.3,5.8,Business,Medium,Medium,Other
4568,2.71,65.3,6.9,STEM,Medium,High,Australia
4569,3.78,98.1,5.9,Business,Medium,Low,UK
4570,3.21,47.4,4.6,STEM,High,High,Poland
4571,2.96,47.5,6.3,Technical,High,Medium,South Korea
4572,3.08,43.8,5.1,Arts,Low,Low,Other
4573,3.52,45.2,6.7,STEM,High,Medium,Canada
4574,2.97,0.1,5.3,Technical,Medium,Medium,Japan
4575,2.9,63.1,6.0,STEM,Medium,Medium,Other
4576,3.11,38.1,6.7,Business,Low,Medium,Other
4577,2.73,22.8,6.3,Technical,Low,Low,South Korea
4578,3.93,70.1,6.8,STEM,Medium,High,UK
4579,2.97,33.4,7.2,Business,Medium,Low,Other
4580,3.53,48.2,5.3,STEM,High,Medium,Poland
4581,3.28,84.3,6.4,STEM,Medium,Low,Other
4582,2.81,26.8,4.5,Business,Low,High,France
4583,3.2,24.3,6.7,Technical,Medium,Low,Japan
4584,3.51,60.4,6.2,Business,Medium,High,Poland
4585,3.12,78.0,5.5,Technical,High,Medium,Singapore
4586,3.68,23.5,6.8,Technical,Low,Medium,Singapore
4587,3.61,63.2,7.7,STEM,Medium,Medium,Australia
4588,3.57,66.6,6.0,Business,Low,Medium,Other
4589,3.02,13.8,5.6,Business,Medium,High,France
4590,2.77,71.0,6.7,Business,Medium,Medium,Other
4591,2.95,72.5,5.2,STEM,High,High,Poland
4592,3.28,48.8,5.8,Technical,Medium,Medium,Japan
4593,3.42,80.0,7.7,Arts,Low,Medium,Other
4594,2.33,77.7,6.6,Business,Low,High,France
4595,3.2,57.1,4.6,Business,Medium,Medium,Other
4596,3.26,46.0,4.7,STEM,Medium,Medium,Other
4597,3.09,35.5,6.7,Business,Medium,High,Germany
4598,3.72,54.2,7.4,Technical,Medium,Low,Australia
4599,3.37,66.4,4.9,Arts,Medium,Medium,Other
4600,3.72,48.5,6.9,STEM,Medium,High,Australia
4601,3.11,11.0,7.8,Business,Low,High,Poland
4602,3.57,80.4,8.4,Business,Low,Medium,USA
4603,3.85,58.8,6.8,STEM,Medium,High,Australia
4604,3.72,47.4,7.0,STEM,Low,High,Australia
4605,2.76,72.1,4.5,Business,Medium,High,Poland
4606,3.1,85.5,8.6,Business,High,Medium,Germany
4607,3.06,-1.0,5.9,STEM,High,Medium,Poland
4608,3.4,63.7,5.6,STEM,Medium,High,Poland
4609,3.47,26.5,6.2,STEM,Low,Medium,Other
4610,2.86,65.0,8.0,STEM,Low,Low,Canada
4611,3.23,57.6,8.7,Business,Medium,Low,Canada
4612,2.39,67.7,6.6,STEM,High,Low,Canada
4613,3.78,45.0,7.5,STEM,High,Low,Canada
4614,3.0,17.5,6.5,Arts,Medium,High,Poland
4615,3.22,46.0,5.5,STEM,Low,High,Poland
4616,3.08,63.1,8.0,Business,Low,Medium,Canada
4617,3.66,75.3,5.9,Technical,Medium,Medium,UK
4618,2.06,31.6,8.0,Business,Low,Low,Other
4619,3.19,75.5,7.8,Arts,Medium,High,France
4620,3.16,42.0,7.1,Business,High,Medium,Canada
4621,3.02,62.2,8.3,STEM,Medium,Medium,Canada
4622,3.89,44.8,8.7,Business,Low,Medium,Australia
4623,2.85,58.6,6.3,Business,Medium,Medium,Other
4624,3.51,72.8,5.7,STEM,Low,High,USA
4625,3.34,30.5,4.6,Business,Medium,Low,Other
4626,3.7,41.4,8.7,Technical,High,Medium,Australia
4627,2.93,58.7,6.1,STEM,High,Medium,Germany
4628,2.91,103.0,7.6,Business,Low,High,Germany
4629,3.64,37.7,5.8,Business,Medium,Medium,Other
4630,3.37,95.8,8.0,Arts,Low,High,France
4631,2.58,95.1,5.8,Arts,Medium,High,France
4632,2.98,53.1,5.3,Arts,Medium,High,France
4633,3.35,49.0,6.3,STEM,Low,High,France
4634,3.54,41.2,6.0,STEM,Medium,Medium,Other
4635,2.93,53.6,7.1,STEM,Low,High,Australia
4636,2.03,26.9,6.4,Business,High,Low,Poland
4637,3.41,53.5,7.1,Arts,Medium,High,Canada
4638,2.71,84.9,6.2,Technical,Low,High,South Korea
4639,2.39,42.8,5.8,Business,Low,Low,Other
4640,2.07,50.2,5.9,Business,Medium,High,Germany
4641,3.53,21.0,8.5,Business,Medium,High,Poland
4642,3.25,62.5,6.7,STEM,Medium,High,Australia
4643,3.11,60.3,4.5,Business,Medium,Low,Other
4644,3.76,56.3,6.0,Business,High,Low,Poland
4645,3.45,50.7,6.6,Technical,High,High,Canada
4646,3.85,49.1,8.3,STEM,Low,Medium,Canada
4647,2.64,65.0,7.5,Technical,Low,Medium,Australia
4648,3.19,54.4,5.6,Business,Medium,Low,Other
4649,2.55,61.3,8.9,STEM,Low,High,Australia
4650,3.11,59.3,6.5,STEM,High,Low,Australia
4651,3.1,77.5,7.7,STEM,Medium,High,Poland
4652,3.45,68.5,5.3,Business,Low,High,Poland
4653,3.22,58.9,4.5,STEM,Low,High,Germany
4654,3.45,85.4,5.1,Business,Medium,Medium,Other
4655,3.48,63.4,4.5,Technical,Low,Medium,Singapore
4656,4.06,81.1,8.6,Business,Medium,Medium,USA
4657,3.07,67.1,6.7,Arts,Low,Medium,Canada
4658,2.82,18.2,5.6,STEM,Medium,Medium,Other
4659,3.3,81.1,7.0,Business,Low,Medium,Other
4660,2.88,57.7,6.7,STEM,High,High,Australia
4661,3.79,54.0,7.1,Arts,Medium,Medium,Australia
4662,3.09,60.6,7.7,STEM,Medium,High,Australia
4663,2.97,48.1,6.2,Business,Medium,Medium,Other
4664,3.01,59.5,5.6,Business,Medium,Medium,Other
4665,3.49,43.2,7.3,Business,Low,Medium,Australia
4666,3.14,80.5,7.3,Arts,Low,Medium,Other
4667,2.94,52.7,6.6,STEM,Medium,High,Canada
4668,3.87,47.3,8.7,STEM,Low,Medium,Canada
4669,2.86,36.5,6.1,Arts,High,High,Germany
4670,3.21,60.4,5.6,Business,Medium,Low,Other
4671,3.46,58.7,6.9,Business,Low,High,Canada
4672,2.55,62.8,5.8,STEM,High,Medium,Poland
4673,3.39,34.5,7.0,Arts,Low,Medium,Other
4674,2.78,23.0,5.7,Technical,Low,Low,South Korea
4675,3.53,67.5,6.1,Business,Medium,Medium,Other
4676,2.81,84.7,8.4,Arts,Medium,High,Poland
4677,3.48,34.5,6.1,Business,Medium,Medium,Other
4678,3.64,86.8,5.7,STEM,Low,High,USA
4679,3.54,60.7,7.7,STEM,Medium,Medium,Australia
4680,3.3,54.9,5.4,Business,Medium,Low,Other
4681,3.11,47.0,5.8,Business,High,High,Germany
4682,2.97,27.3,7.1,Arts,Medium,Medium,Other
4683,3.79,74.8,7.4,Business,Low,Low,UK
4684,2.92,39.5,7.7,Technical,Medium,High,Singapore
4685,2.79,39.4,5.8,Business,Low,Medium,Other
4686,3.47,74.8,7.1,Business,Medium,Low,Other
4687,2.88,17.3,6.0,STEM,Medium,Low,Other
4688,2.82,24.5,5.9,Business,High,Medium,Poland
4689,2.62,54.6,7.7,Arts,Low,High,Australia
4690,3.01,60.9,6.0,STEM,High,High,Germany
4691,3.17,64.7,6.8,Technical,Medium,Medium,Canada
4692,3.3,49.0,6.7,Technical,Medium,High,Australia
4693,3.58,105.6,5.4,Business,Medium,High,USA
4694,3.41,50.4,7.5,STEM,Medium,Medium,Australia
4695,3.12,50.4,7.1,STEM,Medium,Medium,Canada
4696,3.12,39.1,4.5,STEM,High,Low,Poland
4697,3.4,57.5,6.8,STEM,Medium,High,Australia
4698,3.71,67.3,5.7,Business,Low,High,Germany
4699,3.25,79.1,7.6,STEM,Medium,Low,Other
4700,3.01,25.2,5.1,Arts,High,Medium,Poland
4701,2.8,50.1,6.1,STEM,Medium,Low,Other
4702,2.62,63.9,6.9,STEM,Medium,Low,Canada
4703,3.47,66.7,6.6,Business,High,Low,Australia
4704,3.43,55.1,7.3,Technical,Medium,Medium,Canada
4705,3.43,65.8,5.0,Business,Medium,High,Germany
4706,3.15,38.8,8.2,Business,High,Medium,France
4707,3.76,86.2,7.0,Arts,Medium,Medium,UK
4708,3.01,74.9,7.9,Arts,Low,High,France
4709,3.58,28.1,7.4,Arts,Low,Medium,Other
4710,3.18,33.5,6.5,STEM,Low,High,France
4711,2.96,34.1,5.2,Arts,Medium,Medium,Other
4712,3.44,68.6,5.9,STEM,High,High,Poland
4713,3.36,29.3,8.1,Technical,Low,Medium,Japan
4714,3.34,48.4,7.9,STEM,High,Low,Canada
4715,3.23,64.1,5.9,Technical,Medium,High,South Korea
4716,3.18,53.7,4.5,Technical,Medium,Medium,Singapore
4717,4.16,60.2,6.3,STEM,High,High,France
4718,3.67,33.7,6.2,Technical,Low,Low,Singapore
4719,3.49,66.9,6.3,STEM,Low,Low,Other
4720,3.24,42.7,7.0,STEM,Low,Low,Canada
4721,3.6,48.5,7.4,Business,Low,Low,Canada
